platform,review,rating,engagement,date
Gojek,JELEKK BANGETTT GAJELASSS PESEN SEENAK NYAA SEKARANG UDAH GA DAPET DAPET TOLONG DONG YAA SEKARANG JADI SEENAKNYAA,1,0,2026-02-14 07:59:45
Gojek,membantu sekali aplikasi ini,5,0,2026-02-14 07:57:32
Gojek,"gatau berapa kali pesen makanan diaplikasi ini tapi kualitas makanan nya jorok2 banget, udah komplain tapi gaakan tindakan apapun, udah lebih dari 3 kali kejadian dan uang hilang gitu aja tanpa ada tanggung jawab, hubungin cs juga gaada gunanya, mending pake aplikasi oren kalo pesen makanan karna mereka punya standar kebersihan untuk makanan yang dijual dan berani tanggung jawab kalo makanan tidak sesuai SOP",1,0,2026-02-14 07:52:11
Gojek,sukses trs suka dngn aplikasi ini,5,0,2026-02-14 07:50:48
Gojek,waktu penjemputan tepat ramah,5,0,2026-02-14 07:47:06
Gojek,"padahal udah lama pakai aplikasi ini , tapi semakin lama cari driver nya bahkan sampe set jam ga dapet driver , ongkos juga lebih mahal , ga rekomendasi lagi untuk yg biasa pakai setiap hari",2,0,2026-02-14 07:44:26
Gojek,"susah atur alamat, kadang ga ke save, eror, trs sinyal ga ada padahal udh pake wifi 5G, loading terus",1,0,2026-02-14 07:43:47
Gojek,smg berkah dan lancar,5,0,2026-02-14 07:40:36
Gojek,Bisa di andalkan aplikasi ini utk pengiriman paket instan. Pertahankan mitra bagus yg serius kerja.,5,0,2026-02-14 07:31:07
Gojek,instan pengiriman tp pas sampe jauh banget dari istimasi pengiriman.,3,0,2026-02-14 07:26:44
Gojek,iklannya mengganggu banget,1,0,2026-02-14 07:11:05
Gojek,layanan memuaskan,5,0,2026-02-14 07:07:35
Gojek,susah komunikasi dengan driver. ini baru update malah ga bisa tracking,1,0,2026-02-14 07:06:08
Gojek,"Fitur² baru BIKIN RIBET, balikin apa kek biasa kita udh nyaman",1,0,2026-02-14 06:32:40
Gojek,"gampang cari driver ny,..perjalanan pun jadi nyaman..",5,0,2026-02-14 06:25:21
Gojek,puassss,5,0,2026-02-14 06:17:45
Gojek,lemot,1,0,2026-02-14 06:15:11
Gojek,mantabb,5,0,2026-02-14 06:14:49
Gojek,Paling suka kalau antar antar dokumen Paling ramah Drivernya cepet sampainya Thanks Gosend,5,0,2026-02-14 05:58:15
Gojek,sangat baguss,5,0,2026-02-14 05:51:26
Gojek,kebijakan untuk konsumen kurang fair,2,0,2026-02-14 05:45:12
Gojek,"Paling kesel ketika pesan makanan, sudah nunggu lama tiba-tiba driver batalin pesanan begitu saja, dan ini sering terjadi, padahal makanan untuk anak2",1,0,2026-02-14 05:29:41
Gojek,susah kali driver macam mana ni,2,0,2026-02-14 05:29:23
Gojek,internet eror terus kocak ni apk org gue mke wifi eror mulu stres lu,1,0,2026-02-14 05:26:44
Gojek,bro dev UI nya jelek banget tombol cancel di umpetin kudu betbya geser ke bawah dan kadang masih nyangkut kudu bet ya cancel 2 kali. hadehh...,1,0,2026-02-14 05:24:55
Gojek,aplikasi sampah setiap hari update saya driver nih sistem kalian kenapa sih gak berubah kasihan penumpang mesan selalu dapat dirver jauh 5 kn SD 11km driver gak mau lah yang ada buang bensin bukan utung malah buntung Uda ongkosan kalian bikin oleh pihak kementerian transportasi terus ditambah potangan komisi 20% biaya potongan aplikasi biaya asuransi perjalanan yang keterima driver dikit lari bensin juga pendpatan aja buat sehari hari kurang belum pajak mobil service mobil,1,0,2026-02-14 05:20:35
Gojek,"semoga sering dapet discon potongan harga ,pakai terus tapi gak pernah dapar diskon potongan harga kaya orang-orang .",5,0,2026-02-14 05:19:00
Gojek,sangat baik,5,0,2026-02-14 05:05:29
Gojek,puaslahh,5,0,2026-02-14 04:57:35
Gojek,makin jengkelin SM drivernya. klo tarifnya murah Krn dpt potongan dapat armadax susah minta ampun. padal y lokasi dekat dgn dgn penjemputan,3,0,2026-02-14 04:57:08
Gojek,"Best, banyak diskon.",5,0,2026-02-14 04:56:51
Gojek,aplikasi pelit,1,0,2026-02-14 04:55:26
Gojek,yg bener aja beli makanan biaya lain2nya sampe 20.000 mau ngerampok hadehhhh,1,0,2026-02-14 04:42:28
Gojek,"saya pelanggan setia gojek, fitur aplikasinya semakin bagus, tapi tidak dengan pelayanan2 dari driver2nya. tidak sebagus pertama kali saya menggunakan gojek, makin lama pelayanan tidak sangat mengenakan, terutama driver dan unit yg digunakan kenyamanan pun sdh berkurang",1,0,2026-02-14 04:42:16
Gojek,dapet driver yg jauh jauh terus,1,0,2026-02-14 04:41:05
Gojek,"bagus, org orgnya sopan smha",5,0,2026-02-14 04:32:38
Gojek,KNP DARI TADI DRIVER GOJEK PADA CNCEL PESANAN YA??? PADAHAL UDAH MAU SAMPE... KLU MASALAH TELP TDK DI ANGKAT.. KNP GA HUB SAYA...???,4,5,2026-02-14 04:20:33
Gojek,bermanfaat,5,0,2026-02-14 04:19:21
Gojek,"Saya beli token genshin di gojek, tapi token reedem yang di berikan malah tidak valid! terus saya tidak berikan alternatif apapun! di jelaskan disuruh hubungi layanan yang memberikan kode reedem, tapi tidak di kasih tahu layanan yang memberikan kode reedem apa!! dan juga tidak ada cs dari layanan nya! saya sudah rugi 500 ribu! tidak di berikan bantuan apapun, saya butuh kode yang valid, tolong ini gimana?!",1,0,2026-02-14 04:12:13
Gojek,"UDAH 10 KALI PAKAI PENCARIAN PRIORITAS NGGAK DAPAT DAPAT , STRESS NIH APLIKASI , ALASANNYA SIH LAGI RAMAI , HALAH SETAN , BILANG AJA TEMPATNYA TERPENCIL , ALASAN BANGET LAGI RAMAI , MASA APLIKASI SEBESAR INI JANGKAUAN DRIVER NYA TERBATAS BANGET",1,0,2026-02-14 03:52:30
Gojek,sangat membantu,5,0,2026-02-14 03:48:16
Gojek,sangat membantu sekali,5,0,2026-02-14 03:38:40
Gojek,Driver gocar pd belagu² susah bgt nyari driver go car. Drivernya kadang² gak jeli baca noted. Di ksh noted gak dibaca. Nanti marah² nya sm costumer. driver go car nya minim attitude. kita bayar berasa kita yg numpang. sy lebih menghargai driver gojek ketimbang driver go car,1,0,2026-02-14 03:27:26
Gojek,kerennnnn,5,0,2026-02-14 03:20:42
Gojek,bagus untuk aplikasinya amanah,4,0,2026-02-14 03:14:07
Gojek,kelemahannya sekarang buka aplikasinya aja langsung dikasih iklan JuDOL. PARAH SI. Dlu ga pake iklan buka aplikasi,3,0,2026-02-14 03:08:42
Gojek,sejauh ini GK pernah kecewa pke gojek.☺️,5,0,2026-02-14 03:00:17
Gojek,mantap guys,5,0,2026-02-14 02:58:29
Gojek,sangat membantu,5,0,2026-02-14 02:55:39
Gojek,baik dan nyaman . trimakasih,5,0,2026-02-14 02:32:05
Gojek,Ok banget coba kembangkan bisa beli tiket busway dan transportasi lainnya. agak kecewa banyak orderan cancel driver ga profesional,4,0,2026-02-14 02:19:00
Gojek,"nunggu driver ga dteng"" alhasil telat .. sebelumnya naik gocar seenaknya orang gak masuk tol di kenai pembayaran tol 28rb driver juga seenaknya cancel"" kalo ga mau nyari duit gausah nyari duit ..merugikan",1,0,2026-02-14 02:14:40
Gojek,sukses pak,5,0,2026-02-14 02:06:39
Gojek,"supirnya ramah, mobilnya nyaman",5,0,2026-02-14 01:53:49
Gojek,mantap,5,0,2026-02-14 01:43:07
Gojek,baik dan mudah,5,0,2026-02-14 01:35:06
Gojek,nggak kayak dulu lagi udah males pakek fitur hemat gak ada yang mau ambil hapus aja fitur hematnya,1,0,2026-02-14 01:23:56
Gojek,sangat bagus untuk berpergian,5,0,2026-02-14 01:18:52
Gojek,Mantap,5,0,2026-02-14 01:12:06
Gojek,puas dengan layanannya,5,0,2026-02-14 01:11:50
Gojek,Drivernya banyak yg nolak saat orderan sudah masuk dengan cara diam dan tidak bergerak.,2,1,2026-02-14 00:53:23
Gojek,user fruendly,5,0,2026-02-14 00:00:51
Gojek,SANGAT MEMBANTU SAIAA HIHI,5,0,2026-02-13 23:48:14
Gojek,begitu dapat langsung berangkat 👍👍👍,5,0,2026-02-13 23:39:40
Gojek,mantap,5,0,2026-02-13 23:21:23
Gojek,saya mau buat laporan pengaduan kenapa server masih padat merayap terus sih?! tolong segera perbaiki.,1,0,2026-02-13 23:14:11
Gojek,sangat.memudahkan aktivitas,5,0,2026-02-13 22:47:46
Gojek,Oke,5,0,2026-02-13 22:31:37
Gojek,YANG BENER AJA AKU MASUK SEKOLAH JAM 6.30 MESEN GOJEK DARI JAM 6 GA DAPET DAPET SEKALINYA DAPET MALAH YANG JAUH!!!!! LOGIKANYA DIMANA? DISAMPING RUMAH SAYA JUGA ADA DRIVER GOJEKK SEBELLLLLL (aku pake gojek udah 2 thn lebih tapi makin kesini pelayanannya makin jelek),2,0,2026-02-13 19:30:30
Gojek,sangat bagus,5,0,2026-02-13 19:15:53
Gojek,mayoritas pelayanan driver nya memuaskan..,5,0,2026-02-13 18:25:05
Gojek,bagus dan oke,5,0,2026-02-13 17:46:11
Gojek,Bintang yg bicara 👍👍👍,5,0,2026-02-13 17:22:03
Gojek,"fitur gofood mohon di benahi, tiba tiba cancel sendiri, menurut resto alasan yg tertera di apk dibatalkan pelanggan, padahal customer tidak ada meng cancel, bahkan di pesan ulang pun tetap di cancel. apakah mau bikin pengguna pada kabur kah?",1,0,2026-02-13 17:13:37
Gojek,mantap,5,0,2026-02-13 17:04:21
Gojek,good,5,0,2026-02-13 17:03:54
Gojek,bagusss,5,0,2026-02-13 16:57:01
Gojek,good job,5,0,2026-02-13 16:05:00
Gojek,promo ga jelasss tiba2 ilanggg pdahal baru aja mau dipake . tambahkan pesanan ilang promo nyaaa apk stresss bagusan pake shope atau grabb,2,0,2026-02-13 16:03:51
Gojek,ok,5,0,2026-02-13 16:00:32
Gojek,"gojek ada masalah apa sih, saya pesan makanan sudah dari 1 jam yang lalu tapi belum dapat driver dan tidak dapat di batalkan jika waktu estimasi nya belum sampai, jadi saya harus nunggu kalian sendiri yang batalkan karena enggak bisa anterin pesanan saya,, dan saya harus menunggu minimal 1 jam..",1,0,2026-02-13 15:51:20
Gojek,tingkatkan lg agar lbh byk promo,5,0,2026-02-13 15:34:55
Gojek,sejauh ini terbalik dan ternyaman,5,0,2026-02-13 15:26:08
Gojek,Tarip nya ramah dikantong,5,0,2026-02-13 15:12:07
Gojek,sangat puas dengan pelayanannya,5,0,2026-02-13 15:12:05
Gojek,asik,5,0,2026-02-13 15:07:36
Gojek,Sangat membantu,5,0,2026-02-13 14:57:46
Gojek,tepat waktu promo terus,5,0,2026-02-13 14:55:34
Gojek,sangat membantu,5,0,2026-02-13 14:51:13
Gojek,goodjob,5,0,2026-02-13 14:43:24
Gojek,orang lain lgi maen game datang iklan ini iya kalo sebentar ini mah terus mnta do download ga bisa di stop sampai game di ulang dari awal . koplak ganggu ah.,2,0,2026-02-13 14:15:34
Gojek,sangat bantu,5,0,2026-02-13 14:14:38
Gojek,"SERING BANGET UDAH NUNGGU MAKANAN MALAH TIBA TIBA DI CANCEL, NUNGGUNYA 40 MENIT LOH YA!!!",1,0,2026-02-13 14:13:01
Gojek,"saya pesen gojek , setelah tau rute nya langsung di cancel dan pesanan saya juga pernah lama",1,0,2026-02-13 13:54:31
Gojek,"kecewa dikit sama goride nya, masa ya orang nya ga niat bgt.. motornya di apk ga ada tulisan nya pas dateng ternyata motor supra.. padahal saya pesan yang goride biasa bukan yg hemat.. terus orangnya ini ga pakai jaket gojek. ini bukan perkara jaket, tapi bapak ini tidak rapi dan menurut saya kurang 'bersihan'. tolong ya mimin gojek.. ini gimana solusinya buat orang' kyk gini.. ini juga demi kenyamanan yang lain.. TERIMAKASIHH",3,0,2026-02-13 13:38:20
Gojek,"makin menyusahkan. pencarian lama, kalau mau cepat tambah 5000 lagi. makin kesini apk ini makin gk jelas. sebenarnya ini untuk mempermudah atau gimna sih",1,0,2026-02-13 13:32:35
Gojek,"susah banget dapat driver semenjak ada hemat malah dapet driver jauh..padahal kita butuh waktu cepet kadang, mengecewakan sekali gojek makin lama ini. perbaiki dong tolong",5,0,2026-02-13 13:32:23
Gojek,ok punya,5,0,2026-02-13 13:25:16
Gojek,mantabllah gojek,5,0,2026-02-13 13:10:20
Gojek,lama mendapatkan driver,1,0,2026-02-13 12:59:49
Gojek,mantap,5,0,2026-02-13 12:55:12
Gojek,jossss,5,0,2026-02-13 12:52:38
Gojek,aplikasi tidak berguna dan tidak bermanfaat,1,0,2026-02-13 12:44:17
Gojek,payah di musim ujang kita di telantarkan perlu perbaikan sistim akan berdosa kalau ada pelangan IMERGENSI den pemotongan jasa driver sewenang2 sepihak terbaik kadang menjadi tidak bermanfaat bagi pelangan,3,0,2026-02-13 12:41:01
Gojek,buruk,1,0,2026-02-13 12:37:11
Gojek,ok termudahkan dlm perjalanan mndadak/ cuaca,5,0,2026-02-13 12:26:17
Gojek,"aplikasi kikir, di maps driver berjejer 12 driver tapi gak di acc sama sistem, dasar kikir, semoga kalian bangkrut, ini aku kasih bintang 5 biar orang bisa lihat komen ini dan segera menghapus gojek",5,0,2026-02-13 12:25:35
Gojek,"tolong pt goto Indonesia, program hemat di tiadakan,karena apa : 1.lokasi penjemputan terlalu jauh bisa sampai 3Km, belum drivernya mengantar sampai tujuan lokasi. 2. drivernya kesian curhat sama saya ada potongan 20rb setalah 10trip. 3.argonya sudah gojek potong by sistem dikenakan juga program yg 20rb setelah menyelesaikan 10orderan. 4.dimanakah letak hati nurani anda",1,0,2026-02-13 12:24:42
Gojek,tolong bisa ditambahkan pembayaran dengan qris,4,0,2026-02-13 12:23:15
Gojek,bagus cepat,5,0,2026-02-13 12:22:07
Gojek,sangat jelek saya tidak bisa menghapus akun saya,1,0,2026-02-13 12:21:44
Gojek,"ini sistemnya gmn yak? mentang mentang langganan tiap hari tapi tiap hari malah nambah sedikit sedikit mulai dr 500 - 1000 terus beberapa hari lg mambah lagi segitu sampe cukup mahal utk ukuran 1km harganya 21rb+ awalnya kirain mungkin lg rame atau macet lah eh ternyata di akun adik juga sama awalnya 18 lama lama naik 19 naik lg 20 naik lg 21 sampe terakhir jadi 22(waktu pulang sama)kusuruh dia donlot greb harganya 17, gelo emng semakin sering dipake kenapa jadi dimahalin dkit2 sopankah begitu",3,0,2026-02-13 12:20:52
Gojek,"tolol w susah dapat driver terus mana jauh"" sekalinya dapet.. aplikasi ga sebagus dulu .. uninstall sekeluarga",1,0,2026-02-13 12:20:18
Gojek,kenapa gak bisa login?,1,0,2026-02-13 12:09:03
Gojek,SUSAH BGT NYARI DRIVER!!!,1,0,2026-02-13 12:02:02
Gojek,"sangat memuaskan, tapi terkadang saat saya pesan dari servernya jadi pesen dua gojek, malah kedobelan yang katanya konekso saya jelek padahal koneksi saya lagi bagus bagusnya loh😔😔",4,0,2026-02-13 11:57:43
Gojek,"gak jelas bener, udah ngasih titik drop di jalan A malah di apk drivernya titik dropnya di Jalan C",2,0,2026-02-13 11:48:59
Gojek,pencarian driver nya gak jelas lama kali,1,0,2026-02-13 11:43:27
Gojek,muak,1,0,2026-02-13 11:36:35
Gojek,tambahin promonya 😬😬😬,5,0,2026-02-13 11:36:30
Gojek,sopir sangat melayani dengan baik dan ramah,5,0,2026-02-13 11:35:51
Gojek,"selamat malam gojek,,sy itu bingung padahal saya tidak pernah telat melakukan pembayaran angsuran gopay pinjam tapi kenapa setelah lunasi malah tidak bisa melakukan pinjaman LG di aplikasi tertulis bisa melakukan lagi tgl 14 April 2026,,tolong lah pihak gojek bisa lebih cermat melihat yg pembayaran angsuran benar dan tidak pernah telat semesti nya di prioritas kan,,mungkin itu saja dari saya semoga pihak gojek bisa lebih cermat melihat nya,, terimakasih",5,0,2026-02-13 11:35:28
Gojek,gue udah lama pake app ini tapi sekarang ini makin hari makin aneh. makin susah cari driver. sebelumnya skali cocol langsung nyangkut.,2,1,2026-02-13 11:33:14
Gojek,selalu tepat waktu.. perjalanan baik drivernya ramah,5,0,2026-02-13 11:30:23
Gojek,MAKIN LAMA MAKIN GOBLOG SISTEM DAN PELAYANAN. ORDER SUSAH BANGET..SEKALINYA DAPET SERING DI CANCEL...DAN JARAK DAPETNYA JAUH2 TERUS..MAKIN KESINI BUKAN MAKIN GAMPANG MALAH MAKIN TOLOL MAKIN SUSAH ORDER PAKE YG HEMAT !!!!!!!,1,1,2026-02-13 11:27:06
Gojek,"aga kecewa dengan masalah yang di alami, saya pesen 1 driver tetapi yang dateng 2 drive, karena pemesanan ganda, padahal saya tidak melakukan pemesanan 2 kali secara langsung karena pesanan yang awal belum menemuka driver maka saya close lalu mencari driver lain dengan harga tinggi agar bisa mendapatkan driver dengan cepat, tetapi knapa tiba² ada 2 driver yang menjemput saya, mohon perbaiki masalah ini karena saya mendapat informasi dari driver katanya masalah sperti ini sudah lama terjadi",2,0,2026-02-13 11:24:58
Gojek,ok,5,0,2026-02-13 11:24:44
Gojek,sangat membantu,5,0,2026-02-13 11:23:12
Gojek,terlalu lambat dan selalu minta update,1,0,2026-02-13 11:22:23
Gojek,"ga membantu sama skali , 2jam di cancel driver mulu",1,1,2026-02-13 11:21:42
Gojek,terlalu lama dapet orderan,1,1,2026-02-13 11:14:48
Gojek,"gatau kenapa skarang pencariannya makin lama entah pake yang mahal atau murah, pdhl sebelumnya pake yg murah pun twtep cepet pencariannya, yang bisa aku andelin biasanya apk gojek, klo gaada ini aku gabisa kemana², tolong diperbaiki..",1,0,2026-02-13 11:10:43
Gojek,"makin lama seenaknya aja udah ngambil pesanan nya jauh di tambah untuk pengantaran juga lumayan kasihan kalo kaya gitu driver nya ongkir nya ga sesuai dan ga masuk akal, kebanyakan driver ga mau ambil yang kaya gitu makannya kebanyakan cancel kalo orderan kaya gitu",1,0,2026-02-13 11:04:39
Gojek,"tutup saja bos.. cari driver sulit tarif mahal, pelayanan buruk.. ayo ramai-ramai pindah aplikasi pakai MAXIM",1,0,2026-02-13 10:56:59
Gojek,"kalo memang driver nya gak mau ambil orderan yang go hemat, promo itu meningan d cabut, sok jual mahal smua driver nya.. cabut ajh promo goride yg hemat.",1,0,2026-02-13 10:46:17
Gojek,sulit menemukan kendaraan,1,0,2026-02-13 10:44:56
Gojek,sekarang gojek lebih bagus,5,0,2026-02-13 10:36:03
Gojek,"driver banyak tapi gkk ada yg mau pick up, sering bgt kejadian kyk gini",1,0,2026-02-13 10:34:53
Gojek,Ini aplikasi isinya orang nggak guna semua. Nunggu 1 jam nggak ada driver. Kekurangan kah? Minta tolong diusahakan. 1 jam loh?!,1,0,2026-02-13 10:24:43
Gojek,"sudah bertahun-tahun aplikasi beroperasi mengatasi orderan blas tidak bisa mengatasinya, hanya memikirkan untung tanpa menghitung kerugian driver dan juga customer ,, PAYAAH",1,0,2026-02-13 10:24:05
Gojek,josss,5,0,2026-02-13 10:15:06
Gojek,suka bgd dari dulu langganan gojek 🤍🤍,5,0,2026-02-13 10:10:55
Gojek,puas pelayananya,5,0,2026-02-13 10:09:36
Gojek,Baguss cepat ramah tanggap,5,0,2026-02-13 10:09:28
Gojek,"untuk gocar waktu hujan tidak ada satu pun yang nyangkut, walaupun saya pesan yang prioritas, tolong untuk di perbaiki lebih baik lagi.",1,0,2026-02-13 10:05:24
Gojek,ok,5,0,2026-02-13 10:03:13
Gojek,fast,5,0,2026-02-13 09:59:01
Gojek,"biaya penanganan Gofood mahal sekali, beda banget sama sebelah",2,0,2026-02-13 09:57:13
Gojek,"kenapa sekarang banyak driver yg dekat dan sudah nyangkut ordernya tapi malah menjauh, yg lokasinya jauh minta di cancel, kalau gk di cancel saya gk tau driver bakal mau jalan apa engga. sedangkan driver tidak mau cancel. mau gk mau harus saya yg cancel. padahal udah lama bngt pake gojek, sekarang kayaknya pikir2 lagi deh. hari ini saya udah cancel 4 driver go car. dan saya bawa bayi. padahal sudah aktifkan gocar prioritas, dan terakhir tidak dapat driver. auto uninstall aplnya. kecewa bngt 😭",1,0,2026-02-13 09:40:21
Gojek,mantap!,5,0,2026-02-13 09:33:37
Gojek,sangat membantu....,5,0,2026-02-13 09:24:57
Gojek,klo hujan jaringan nya suka eror,5,0,2026-02-13 09:16:05
Gojek,"cari drivenya agak lama,,dan yg saya dapat tidak menyenangkan saat saya chat sama gojek nya",1,0,2026-02-13 09:02:49
Gojek,mantap,5,0,2026-02-13 08:54:01
Gojek,aplikasi merugikan saya dan driver kalu gak mau rugi gqk usah buka aplikasi hemat,1,0,2026-02-13 08:48:44
Gojek,aplikasi nya bagus,5,0,2026-02-13 08:43:47
Gojek,lama dpt driver nya,1,0,2026-02-13 08:43:43
Gojek,"Error terus tuh aplikasi, potongan doang gede pelayanan ampas",1,0,2026-02-13 08:41:53
Gojek,Tolong di hapuskan goride hematnya,1,0,2026-02-13 08:39:55
Gojek,"setiap mesen grabcar pasti dapatnya selalu yang diatas 10 menit, buat buru"" jadi gabisa, tolong dong sistem nya ngambil driver nya yang terdekat dengan customer.",1,0,2026-02-13 08:35:20
Gojek,driver nya ga jadi mulu padahal aku udah nunggu lama dan panas,2,0,2026-02-13 08:34:56
Gojek,mantap,5,0,2026-02-13 08:29:32
Gojek,"Gila harus nunggu satu jam buat dapet driver, kalau gak dapat baru bisa cancel. apk gak ada otak. nanti order tempat lain gak dapet driver lagi. Gak ngotak. Gofood gak ngotak.",1,1,2026-02-13 08:24:48
Gojek,mantap .. sangat membantu,5,0,2026-02-13 08:07:10
Gojek,aplikasi tolol driver nya udah sekaya apa sampe ga ada yang mau nerima pesanan?,1,1,2026-02-13 08:04:48
Gojek,1 jam gua nunggu tdk ad gojek nya aplikasi ******,1,1,2026-02-13 08:04:46
Gojek,saya harap gojek engak menyediakan lagi layanan gosend percuma pesanan juga engak ada yang mau ambil apalagi pas mau kirim barang / ambil barang padahal bayar tapi drivernya oemalas semua buat apa ada jasa gosend tapi gak guna,1,3,2026-02-13 08:03:53
Gojek,"order barang di shopee pakai jasa kurir sameday tggl 12 jam 12 siang lebih dikit, sampai tggl 13 siang bahkan sampai sore lagi belom dipick up, sudah tek tok kan sama penjual juga kurir gosendnya belom dateng² buat pickup sampe harus tlpn cs shopee.. semakin banyak driver semakin buruk pelayanannya, harusnya semakin bagus malah semakin buruk gojek ini..",1,0,2026-02-13 07:40:01
