platform,review,rating,engagement,date,review_length,clean_review,sentiment,intensity_score
Gojek,"KOCAK.... GOCATSNYA KADANG GAK BISA DIAKSES, CUMA LOADING DOANG. MENDING NGGAK USAH BIKIN DARI PADA BANYAK BUGNYA. APLIKASI AMATIR SOK-SOK'AN BIKIN PERMAINAN.",1,0,2026-02-14 15:27:34,158,kocak gocatsnya kadang gak akses loading doang mending nggak bikin bugnya aplikasi amatir soksokan bikin main,Negative,1
Gojek,aplikasi nya Lama suruh driver lagian driver nya gak ramah,1,0,2026-02-14 15:14:37,58,aplikasi nya suruh driver driver nya gak ramah,Negative,1
Gojek,maaf. layanan pengaduan di aplikasi tidak tersedia karna ada kendala/perbaikan. jadi saya buat di sini aja.. mitra dari gojek mengamuk dan membanting helm saat di suruh membuka helm untuk masuk ke instansi kami. namun driver tersebut marah2 dan tidak mau mengikuti peraturan yg ada di sini. maaf driver arogan seperti itu apakah bisa diberi sedikit teguran soal sopan dan santun. etika dalam bertamu tidak ada. padahal kami menyambut dengan ramah. plat motor BM 5149 ABO. PEKANBARU.,1,0,2026-02-14 15:10:26,482,maaf layan adu aplikasi sedia karna kendalaperbaikan aja mitra gojek amuk banting helm suruh buka helm masuk instansi driver marah ikut atur yg maaf driver arogan tegur sopan santun etika tamu sambut ramah plat motor bm abo pekanbaru,Negative,0
Gojek,Aplikasi gojek utk semua layanan sie bagus..tp cb tolong utk layanan GOMART selalu sering salah item barang yg dibeli..kasian drivernya harus bolak balik tukerin item yg salah gara2 karyawan gomart/alfamart..cb klw drivernya gk mau tanggung jawab yg rugi kan customernya,1,1,2026-02-14 15:09:58,270,aplikasi gojek utk layan sie bagustp cb tolong utk layan gomart salah item barang yg dibelikasian drivernya bolak tukerin item yg salah gara karyawan gomartalfamartcb klw drivernya gk tanggung yg rugi customernya,Negative,0
Gojek,pesan go food lama sekali prosesnya. ujung2nya dicancel sepihak. aplikasi tidak menyediakan fitur cancel,1,0,2026-02-14 14:56:46,104,pesan go food proses ujung dicancel aplikasi sedia fitur cancel,Negative,0
Gojek,"Gofood menunggunya sampai 1 jam lebih, di kota kecil....",2,0,2026-02-14 14:46:45,56,gofood tunggu jam kota,Negative,0
Gojek,"eh gojek, tolong langsung di update ya!! gua lagi nyari gambar buat kirim ke driver tapi malah gambar lain yang ke kirim, tolong lah klo lagi milih gambar biar bisa di ceklis dulu atau ada confirm buat make sure gambar ga salah!!! lah ini sekali pencet langsung ke kirim, klo salah pencet lagi scrol ke kirim foto lain!!! tolong di updateeee",1,0,2026-02-14 14:40:30,341,eh gojek tolong langsung update ya gua nyari gambar kirim driver gambar kirim tolong klo milih gambar biar ceklis confirm make sure gambar ga salah pencet langsung kirim klo salah pencet scrol kirim foto tolong updateeee,Negative,1
Gojek,manstappp,5,0,2026-02-14 14:36:06,9,manstappp,Positive,0
Gojek,"Terdapat di media sosial yang memperlihatkan kalau masih banyak para driver goride itu melanggar aturan lalu lintas, seperti melawan arah, naik ke trotoar, dan bahkan merokok saat berkendara. Aku menyarankan untuk memberi hukuman bagi pelanggar mungkin dengan membekukan akun selama 1 atau 2 hari. Melaporkan si driver mungkin dengan cara si customer atau bahkan warga setempat yang melihat bisa memberi laporan ke cs atau pihak yang menangani, tentunya dengan foto berisi no plat dan pelanggarannya.",2,0,2026-02-14 14:30:42,500,media sosial driver goride langgar atur lintas lawan arah trotoar rokok kendara saran hukum langgar beku akun lapor si driver si customer warga lapor cs tangan foto isi no plat langgar,Negative,0
Gojek,"udh 2 kali nunggu driver gofod 1 jam ga dpt2, ga bisa di batalin, harus nunggu batalin sendiri",1,0,2026-02-14 14:23:46,94,udh kali nunggu driver gofod jam ga dpt ga batalin nunggu batalin,Negative,2
Gojek,enak dan nyaman,5,0,2026-02-14 14:14:40,15,enak nyaman,Positive,0
Gojek,terpercaya,5,0,2026-02-14 14:11:49,10,percaya,Positive,0
Gojek,"estimasi waktu antar gofood klo bisa di kurangin, masa iya udah pakai express jarak cuma dekat estimasi 30-40 menit. keburu pingsan karna lapar.",1,0,2026-02-14 14:07:25,144,estimasi gofood klo rangin iya udah pakai express jarak estimasi menit keburu pingsan karna lapar,Negative,0
Gojek,mantap gojek semangat,5,0,2026-02-14 14:04:07,21,mantap gojek semangat,Positive,0
Gojek,Sudah 5 kali cari driver susah. Padahal ada beberapa yang dekat,1,0,2026-02-14 13:43:45,63,kali cari driver susah,Negative,0
Gojek,"aplikasi ojol yang masih bisa di pake dan stabil dengan hp yang kapasitas ram nya 2 gb ,mantap pokonya gojek 👍,,,kalo bisa ukurannya di turunin dan di bikin simple aja biar makin lancar buat pengguna hp berkapasitas kecil",5,0,2026-02-14 13:43:28,221,aplikasi ojol pake stabil hp kapasitas ram nya gb mantap poko gojek kalo ukur turunin bikin simple aja biar lancar guna hp kapasitas,Positive,0
Gojek,"mau pake prioritas atau gak sama AJA!! pake prioritas tuh biar cepet malah sering bgt dapet driver LEMOT merasa rugi banget. tolong di training lagi driver nya, pesen makan dari jam 7 sampe jam 9 lebih baru dateng, makanan saya udah dingin, kira² masih ada selera makan apa ga kalo gtu? ya jelas nggak! rugi waktu, rugi duit!",2,0,2026-02-14 13:38:27,325,pake prioritas gak aja pake prioritas tuh biar cepet bgt dapet driver lot rugi banget tolong training driver nya sen makan jam sampe jam dateng makan udah dingin kira selera makan ga kalo gtu ya nggak rugi rugi duit,Negative,2
Gojek,"Nyari driver untuk pesanan makananku gak becus, makanan udah siap, tapi sudah 1 jam masih belum diambil. Katanya ada kendala dalam pencarian driver, namun gak bisa gitu dong. Memang uangku kembali, tapi waktu yang aku habiskan untuk menunggu tidak akan pernah kembali. Apalagi kompensasi hanya berupa voucher yang gak seberapa.",1,0,2026-02-14 13:29:10,327,nyari driver pesan makan gak becus makan udah jam ambil kendala cari driver gak gitu uang habis tunggu kompensasi voucher gak,Negative,3
Gojek,"gak suka, masa kalau driver sibuk harus nunggu sampe 1 jam nyari drivernya, terus gak bisa dibatalin akhirnya kelaparan nungguin makanan yg gak dtg dtg",2,0,2026-02-14 13:27:13,151,gak suka driver sibuk nunggu sampe jam nyari drivernya gak dibatalin lapar nungguin makan yg gak dtg dtg,Negative,3
Gojek,Gak jelas makin parah lama nunggunya padahal driver banyak,1,0,2026-02-14 13:25:31,58,gak parah nunggunya driver,Negative,2
Gojek,lama banget dapet driver susah padahal di apk nya banyak yg Deket sekalinya dapet yang jauh,1,0,2026-02-14 13:18:26,91,banget dapet driver susah apk nya yg deket sekali dapet,Negative,0
Gojek,"bubarin aja, udh nunggu 1 jam tiba"" dibatalin",1,0,2026-02-14 13:14:43,45,bubarin aja udh nunggu jam dibatalin,Negative,0
Gojek,bagus,5,0,2026-02-14 13:12:26,5,bagus,Positive,0
Gojek,sangat memuaskan,5,0,2026-02-14 13:02:31,16,muas,Positive,0
Gojek,oke,5,0,2026-02-14 13:01:48,3,oke,Positive,0
Gojek,"aplikasi buruk, dicancel 2x, kalau ngga niat, jangan buka app",1,0,2026-02-14 12:54:09,61,aplikasi buruk dicancel x ngga niat buka app,Negative,1
Gojek,pelayanan nya cepat dan tidak.mengecewakan,5,0,2026-02-14 12:46:13,42,layan nya cepat tidakmengecewakan,Positive,0
Gojek,saran untuk tim yang bersangkutan. dengan keluhan saya saat ini. dalam beberapa hari saya sering pakai gocar untuk ke RS. gila harganya gak ngotak tiap pesan 60rb di jarak 20km dri rumah saya ke Rumah Sakit. tolong di atur lagi. mungkin khusus untuk tujuan di rumah sakit harga di sesuaikan jam berapapun order entah pagi atau malam hari. dan drivernya juga jika kena promo sama sekali gk ada yang ambil hampir 1jam waktu ke buang karena gk ada yg menerima tarif promo dan promo itu hanya 1x.,2,0,2026-02-14 12:41:35,492,saran tim sangkut keluh pakai gocar rs gila harga gak ngotak pesan rb jarak km dri rumah rumah sakit tolong atur khusus tuju rumah sakit harga sesuai jam order pagi malam drivernya kena promo gk ambil jam buang gk yg terima tarif promo promo x,Negative,1
Gojek,jelek pelayanan,1,0,2026-02-14 12:36:59,15,jelek layan,Negative,1
Gojek,bgus,5,0,2026-02-14 12:34:54,4,bgus,Positive,0
Gojek,pengemudi sikapnya baik,5,0,2026-02-14 12:23:45,23,kemudi sikap,Positive,0
Gojek,"server sampah, penipu",1,0,2026-02-14 12:21:12,21,server sampah tipu,Negative,1
Gojek,"Makin kesini nyari driver makin susah, padahal dulu awal² gampang bgt",1,0,2026-02-14 12:11:09,69,kesini nyari driver susah awal gampang bgt,Negative,0
Gojek,kecepatan oke,5,0,2026-02-14 12:05:36,13,cepat oke,Positive,0
Gojek,"akhir"" ini sulit buat dapet gojek tolong di perbaiki",3,0,2026-02-14 12:04:28,52,sulit dapet gojek tolong baik,Neutral,0
Gojek,"shopy food, klo dapat driver di daerah batam, 1 detik kita langsung dapat driver, aplikasi GO-JEK ongkir nya mahal dari shopy food, dapat driver susah, apa yg salah",1,0,2026-02-14 11:51:19,164,shopy food klo driver daerah batam detik langsung driver aplikasi gojek ongkir nya mahal shopy food driver susah yg salah,Negative,0
Gojek,"aplikasi nya banyak bug nih , jadi kalo pesan gofood kadang saya sama driver yang antar makanan gak bisa kirim foto saya nya gak ada tampilan nya padahal biasanya ada tapi sekarang selalu bug gak ada atau gak bisa telpon lebih parah nya jadinya saya kena dampak buruk nya dari driver nya tolong di benerin bug nya yah!!!",1,0,2026-02-14 11:38:07,320,aplikasi nya bug nih kalo pesan gofood kadang driver makan gak kirim foto nya gak tampil nya bug gak gak telpon parah nya kena dampak buruk nya driver nya tolong benerin bug nya yah,Negative,6
Gojek,udah laganan tapi tarif/biyaya terlalu mahal beda Ama aplikasi sebelah mohon di turunkan tarif/biyaya agar tambah banyak pelanggan nya,1,0,2026-02-14 11:36:19,134,udah lagan tarifbiyaya mahal beda ama aplikasi belah mohon turun tarifbiyaya langgan nya,Negative,0
Gojek,"layanan ok siap sigap ,,, mohon laporan sayah tolong di perosesss makasih 🙏🙏🙏🙏",5,0,2026-02-14 11:28:28,78,layan ok sigap mohon lapor sayah tolong perosesss makasih,Positive,0
Gojek,cari drivernya susah. giliran dapet malah di cancel.,1,0,2026-02-14 11:16:41,52,cari drivernya susah gilir dapet cancel,Negative,0
Gojek,Mana gojek pinjaman,5,0,2026-02-14 11:15:08,19,gojek pinjam,Positive,0
Gojek,"klo voucher gofood gak berlaku ditempat yg gak terdaftar ya udh, jgn dipersulit, tinggal dikasih tau aja gak ush dijadwal2lin segala",2,0,2026-02-14 11:13:33,132,klo voucher gofood gak laku tempat yg gak daftar ya udh jgn sulit tinggal kasih tau aja gak ush dijadwallin,Negative,3
Gojek,karna lama,4,0,2026-02-14 11:12:13,10,karna,Positive,0
Gojek,oke,5,0,2026-02-14 11:02:19,3,oke,Positive,0
Gojek,hati-hati buat semua yang ajukan gopay pinjam tahun 2026 kalau telat sehari bakal diteror kejam kata katanya luar biasa kejam mending jangan nanti kena mental lebih baik cari yang lainnya ataupun lebih baik jangan,1,0,2026-02-14 11:00:10,213,hatihati aju gopay pinjam telat hari teror kejam kejam mending kena mental cari,Negative,0
Gojek,"driver gada yg niat, gerimis dikitt pada off semua gada driver, telat kereta kan",1,0,2026-02-14 10:50:28,80,driver gada yg niat gerimis dikitt off gada driver telat kereta,Negative,0
Gojek,"pelayanan baik, lebih ditingkatkan lagi 👍",5,0,2026-02-14 10:46:56,41,layan tingkat,Positive,0
Gojek,"respon nya lambat, padahal udah pakek prioritas tetep gak dapet gojek",1,0,2026-02-14 10:46:31,69,respon nya lambat udah pakek prioritas tetep gak dapet gojek,Negative,1
Gojek,lama banget dapet drivernya. udah nunggu 30 menit gak dapet2,1,0,2026-02-14 10:42:16,60,banget dapet drivernya udah nunggu menit gak dapet,Negative,1
Gojek,ok,5,0,2026-02-14 10:15:02,2,ok,Positive,0
Gojek,mantap,5,0,2026-02-14 10:10:59,6,mantap,Positive,0
Gojek,"Cepat , aman & nyaman",5,0,2026-02-14 10:10:19,21,cepat aman nyaman,Positive,0
Gojek,sudah ga jelas aplikasi nya harga di aplikasi gini nanti kalau bayar kas lain harga.gopay lain harga.emang mau kalian apa mmg uang cash sama pakai gopay beda.hanya ingin memajukan aplikasi gopay kalian kami yg Kenak,1,0,2026-02-14 09:54:25,215,ga aplikasi nya harga aplikasi gin bayar kas hargagopay hargaemang mmg uang cash pakai gopay bedahanya maju aplikasi gopay yg nak,Negative,1
Gojek,"tolong aplikasi di perbaiki. alamat driver tdk sama dengan map kita.tlpn tdk bisa masuk, misscall tdk kedengeran.dari testimoni driver mareka banyak yng tdk mau narik krn macet. giliran narik, banyak ngeluh, kesal, krn macet. tlng kasih paham bawa kita sebagai penumpang juga susah klo macet, Ongkos naik dua kali lipat. juga capek, dan terlambat. klo bisa kebersihan helm lebih jaga. Kadang-kadang helm rusak luar dalam. hitam krn kotor dan basa.pokoknya makin buruk .",3,2,2026-02-14 09:37:26,469,tolong aplikasi baik alamat driver tdk map kitatlpn tdk masuk misscall tdk kedengerandari testimoni driver mareka yng tdk narik krn macet gilir narik ngeluh kesal krn macet tlng kasih paham bawa tumpang susah klo macet ongkos kali lipat capek lambat klo bersih helm jaga kadangkadang helm rusak hitam krn kotor basapokoknya buruk,Neutral,1
Gojek,gojek memang memudahkan seglanya,5,0,2026-02-14 09:28:15,32,gojek mudah seglanya,Positive,0
Gojek,"kenapa penjemputan kalau jauh,drivernya selalu ngomel.kalau tidak bisa atau tidak mau,di cancel saja",3,0,2026-02-14 09:23:25,100,jemput jauhdrivernya ngomelkalau maudi cancel,Neutral,0
Gojek,naik sekalip,5,0,2026-02-14 09:07:19,12,sekalip,Positive,0
Gojek,sangat membantu memesan makanan dn mengirim kn paket.,5,0,2026-02-14 08:54:17,53,bantu mes makan dn kirim kn paket,Positive,0
Gojek,ok,4,0,2026-02-14 08:37:22,2,ok,Positive,0
Gojek,tak dapat driver teruss lama gua ke laparan 👎🏻,1,0,2026-02-14 08:25:58,46,driver teruss gua lapar,Negative,0
Gojek,Drivernya baikk Double W in thee chatt fuuu🔥🔥🔥🔥,5,0,2026-02-14 08:25:11,47,drivernya baikk double w in thee chatt fuuu,Positive,0
Gojek,kalau pesen ojeg boleh ngga bayar nya kalau udah sampe ke tempat tujuan,4,0,2026-02-14 08:05:37,71,sen ojeg ngga bayar nya udah sampe tuju,Positive,0
Gojek,JELEKK BANGETTT GAJELASSS PESEN SEENAK NYAA SEKARANG UDAH GA DAPET DAPET TOLONG DONG YAA SEKARANG JADI SEENAKNYAA,1,0,2026-02-14 07:59:45,113,jelekk bangettt gajelasss sen enak nyaa udah ga dapet dapet tolong yaa seenaknyaa,Negative,1
Gojek,membantu sekali aplikasi ini,5,0,2026-02-14 07:57:32,28,bantu aplikasi,Positive,0
Gojek,"gatau berapa kali pesen makanan diaplikasi ini tapi kualitas makanan nya jorok2 banget, udah komplain tapi gaakan tindakan apapun, udah lebih dari 3 kali kejadian dan uang hilang gitu aja tanpa ada tanggung jawab, hubungin cs juga gaada gunanya, mending pake aplikasi oren kalo pesen makanan karna mereka punya standar kebersihan untuk makanan yang dijual dan berani tanggung jawab kalo makanan tidak sesuai SOP",1,0,2026-02-14 07:52:11,411,gatau kali sen makan aplikasi kualitas makan nya jorok banget udah komplain gaakan tindak apa udah kali jadi uang hilang gitu aja tanggung hubungin cs gaada guna mending pake aplikasi oren kalo sen makan karna standar bersih makan jual berani tanggung kalo makan sesuai sop,Negative,0
Gojek,sukses trs suka dngn aplikasi ini,5,0,2026-02-14 07:50:48,33,sukses trs suka dngn aplikasi,Positive,0
Gojek,waktu penjemputan tepat ramah,5,0,2026-02-14 07:47:06,29,jemput ramah,Positive,0
Gojek,"padahal udah lama pakai aplikasi ini , tapi semakin lama cari driver nya bahkan sampe set jam ga dapet driver , ongkos juga lebih mahal , ga rekomendasi lagi untuk yg biasa pakai setiap hari",2,0,2026-02-14 07:44:26,190,udah pakai aplikasi cari driver nya sampe set jam ga dapet driver ongkos mahal ga rekomendasi yg pakai,Negative,2
Gojek,"susah atur alamat, kadang ga ke save, eror, trs sinyal ga ada padahal udh pake wifi 5G, loading terus",1,0,2026-02-14 07:43:47,101,susah atur alamat kadang ga save eror trs sinyal ga udh pake wifi g loading,Negative,2
Gojek,smg berkah dan lancar,5,0,2026-02-14 07:40:36,21,smg berkah lancar,Positive,0
Gojek,Bisa di andalkan aplikasi ini utk pengiriman paket instan. Pertahankan mitra bagus yg serius kerja.,5,0,2026-02-14 07:31:07,99,andal aplikasi utk kirim paket instan tahan mitra bagus yg serius kerja,Positive,0
Gojek,instan pengiriman tp pas sampe jauh banget dari istimasi pengiriman.,3,0,2026-02-14 07:26:44,68,instan kirim tp pas sampe banget istimasi kirim,Neutral,0
Gojek,iklannya mengganggu banget,1,0,2026-02-14 07:11:05,26,iklan ganggu banget,Negative,0
Gojek,layanan memuaskan,5,0,2026-02-14 07:07:35,17,layan muas,Positive,0
Gojek,susah komunikasi dengan driver. ini baru update malah ga bisa tracking,1,0,2026-02-14 07:06:08,70,susah komunikasi driver update ga tracking,Negative,1
Gojek,"Fitur² baru BIKIN RIBET, balikin apa kek biasa kita udh nyaman",1,0,2026-02-14 06:32:40,62,fitur bikin ribet balikin kek udh nyaman,Negative,0
Gojek,"gampang cari driver ny,..perjalanan pun jadi nyaman..",5,0,2026-02-14 06:25:21,53,gampang cari driver nyperjalanan nyaman,Positive,0
Gojek,puassss,5,0,2026-02-14 06:17:45,7,puassss,Positive,0
Gojek,lemot,1,0,2026-02-14 06:15:11,5,lot,Negative,0
Gojek,mantabb,5,0,2026-02-14 06:14:49,7,mantabb,Positive,0
Gojek,Paling suka kalau antar antar dokumen Paling ramah Drivernya cepet sampainya Thanks Gosend,5,0,2026-02-14 05:58:15,90,suka dokumen ramah drivernya cepet sampai thanks gosend,Positive,0
Gojek,sangat baguss,5,0,2026-02-14 05:51:26,13,baguss,Positive,0
Gojek,kebijakan untuk konsumen kurang fair,2,0,2026-02-14 05:45:12,36,bijak konsumen fair,Negative,0
Gojek,"Paling kesel ketika pesan makanan, sudah nunggu lama tiba-tiba driver batalin pesanan begitu saja, dan ini sering terjadi, padahal makanan untuk anak2",1,0,2026-02-14 05:29:41,150,kesel pesan makan nunggu tibatiba driver batalin pesan makan anak,Negative,0
Gojek,susah kali driver macam mana ni,2,0,2026-02-14 05:29:23,31,susah kali driver ni,Negative,0
Gojek,internet eror terus kocak ni apk org gue mke wifi eror mulu stres lu,1,0,2026-02-14 05:26:44,68,internet eror kocak ni apk org gue mke wifi eror mulu stres lu,Negative,0
Gojek,bro dev UI nya jelek banget tombol cancel di umpetin kudu betbya geser ke bawah dan kadang masih nyangkut kudu bet ya cancel 2 kali. hadehh...,1,0,2026-02-14 05:24:55,142,bro dev ui nya jelek banget tombol cancel umpetin kudu betbya geser kadang nyangkut kudu bet ya cancel kali hadehh,Negative,1
Gojek,aplikasi sampah setiap hari update saya driver nih sistem kalian kenapa sih gak berubah kasihan penumpang mesan selalu dapat dirver jauh 5 kn SD 11km driver gak mau lah yang ada buang bensin bukan utung malah buntung Uda ongkosan kalian bikin oleh pihak kementerian transportasi terus ditambah potangan komisi 20% biaya potongan aplikasi biaya asuransi perjalanan yang keterima driver dikit lari bensin juga pendpatan aja buat sehari hari kurang belum pajak mobil service mobil,1,0,2026-02-14 05:20:35,477,aplikasi sampah update driver nih sistem sih gak ubah kasihan tumpang mesan dirver kn sd km driver gak buang bensin utung buntung uda ongkos bikin menteri transportasi tambah potangan komisi biaya potong aplikasi biaya asuransi jalan terima driver dikit lari bensin pendpatan aja hari pajak mobil service mobil,Negative,3
Gojek,"semoga sering dapet discon potongan harga ,pakai terus tapi gak pernah dapar diskon potongan harga kaya orang-orang .",5,0,2026-02-14 05:19:00,117,moga dapet discon potong harga pakai gak dapar diskon potong harga kaya orangorang,Positive,1
